"d_codigo","d_asenta","d_tipo_asenta","d_mnpio","d_estado"
"85249","La Pitahaya","Ranchería","Huatabampo","Sonora"
"85249","La Regla (Los Rodríguez)","Ranchería","Huatabampo","Sonora"
"85249","Larriñiga","Ranchería","Huatabampo","Sonora"
"85249","Los Cuates","Ranchería","Huatabampo","Sonora"
"85249","Los Elizondos","Ranchería","Huatabampo","Sonora"
"85249","Los Noventa","Ranchería","Huatabampo","Sonora"
"85249","Los Patos","Ranchería","Huatabampo","Sonora"
"85249","Los Pinos (Elías Karam)","Ranchería","Huatabampo","Sonora"
"85249","Luis Echeverría Zuno","Ejido","Huatabampo","Sonora"
"85249","Macías","Ranchería","Huatabampo","Sonora"
"85249","Martínez","Ranchería","Huatabampo","Sonora"
"85249","Mumuncuera","Ranchería","Huatabampo","Sonora"
"85249","Mumuncuera (Campo los Verdugo)","Ranchería","Huatabampo","Sonora"
"85249","Pascual Orozco","Ranchería","Huatabampo","Sonora"
"85249","Pitahaya (Arturo Martínez)","Ranchería","Huatabampo","Sonora"
"85249","Predio Mumuncuera","Ranchería","Huatabampo","Sonora"
"85249","Roberto Romo","Ranchería","Huatabampo","Sonora"
"85249","San Ignacio (La Bomba)","Ranchería","Huatabampo","Sonora"
"85249","San Javier","Ranchería","Huatabampo","Sonora"
"85249","Santa Julia","Ranchería","Huatabampo","Sonora"
"85249","Serbel","Rancho","Huatabampo","Sonora"
"85249","Tepahui Dos","Ranchería","Huatabampo","Sonora"
"85249","Tepahui Uno","Ranchería","Huatabampo","Sonora"
"85249","Unificación Campesina (Cola Seca)","Ejido","Huatabampo","Sonora"
"85249","Urrea (El Caballito)","Ranchería","Huatabampo","Sonora"
"85249","Yocupicio","Ranchería","Huatabampo","Sonora"
"85250","Las Bocas","Pueblo","Huatabampo","Sonora"
"85250","Estación Luis","Paraje","Huatabampo","Sonora"
"85250","Sirebampo","Colonia","Huatabampo","Sonora"
"85250","Las Ánimas","Ranchería","Huatabampo","Sonora"
"85250","Buiyagojo","Ranchería","Huatabampo","Sonora"
"85250","Cerco de Huico","Ranchería","Huatabampo","Sonora"
"85250","Chichibojoro","Ranchería","Huatabampo","Sonora"
"85250","Chichibojoro (Coteco)","Ranchería","Huatabampo","Sonora"
"85250","El Trailero [Restaurante]","Ranchería","Huatabampo","Sonora"
"85250","Guadalupe Estrella (Kilómetro Ciento Siete)","Ranchería","Huatabampo","Sonora"
"85250","Jitosiáric","Ranchería","Huatabampo","Sonora"
"85250","Kilómetro Ciento Uno","Ranchería","Huatabampo","Sonora"
"85250","La Bomba","Ranchería","Huatabampo","Sonora"
"85250","Loma de los Angelitos","Ranchería","Huatabampo","Sonora"
"85250","Lonchería Carolina","Ranchería","Huatabampo","Sonora"
"85250","Los Angelitos Reubicación","Ranchería","Huatabampo","Sonora"
"85250","Los Ortega","Ranchería","Huatabampo","Sonora"
"85250","Mario Yocupicio","Ranchería","Huatabampo","Sonora"
"85250","Míriam [Restaurante]","Ranchería","Huatabampo","Sonora"
"85250","Rosita [Restaurante]","Ranchería","Huatabampo","Sonora"
"85250","San Isidro","Ranchería","Huatabampo","Sonora"
"85250","Zenaida (Los Angelitos) [Restaurante]","Ranchería","Huatabampo","Sonora"
"85251","Bachoco","Ranchería","Huatabampo","Sonora"
"85251","Jambiolabampo Uno","Ejido","Huatabampo","Sonora"
"85251","Yavaritos","Ranchería","Huatabampo","Sonora"
"85251","Adolfo López Mateos","Ejido","Huatabampo","Sonora"
"85251","Bajerobeta (Playa Bachoco)","Ranchería","Huatabampo","Sonora"
"85251","El Apache","Ranchería","Huatabampo","Sonora"
"85251","El Crucero","Ranchería","Huatabampo","Sonora"
"85251","Faustino Félix Serna","Ranchería","Huatabampo","Sonora"
"85251","Jambiolabampo Dos (Los Pollos)","Ranchería","Huatabampo","Sonora"
"85251","Playa la Ballena","Ranchería","Huatabampo","Sonora"
"85251","Playa Tojahui","Ranchería","Huatabampo","Sonora"
"85251","Tojahui","Ranchería","Huatabampo","Sonora"
"85252","Bawe See e (Arena de Mar)","Fraccionamiento","Huatabampo","Sonora"
"85252","Aquaprim","Granja","Huatabampo","Sonora"
"85252","Yavaros (Isla las Viejas)","Pueblo","Huatabampo","Sonora"
"85252","Miramar","Colonia","Huatabampo","Sonora"
"85252","La Técnica","Ranchería","Huatabampo","Sonora"
"85252","Playa Huatabampito","Equipamiento","Huatabampo","Sonora"
"85253","Camahuiroa","Ejido","Huatabampo","Sonora"
"85253","Bachimojaqui","Ranchería","Huatabampo","Sonora"
"85253","El Santo (Bachomojaqui)","Ranchería","Huatabampo","Sonora"
"85253","Playa Bachomojaqui","Ranchería","Huatabampo","Sonora"
"85253","Playa Camahuiroa","Colonia","Huatabampo","Sonora"
"85254","10 de Abril","Ejido","Huatabampo","Sonora"
"85254","Tierra y Libertad","Ejido","Huatabampo","Sonora"
"85254","Benito Juárez","Ejido","Huatabampo","Sonora"
"85254","Café Lupita (Luchy)","Ranchería","Huatabampo","Sonora"
"85254","El Abrileño [Restaurante]","Ranchería","Huatabampo","Sonora"
"85254","La Loma de Estación Luis (Las Vías)","Ranchería","Huatabampo","Sonora"
"85255","Juan Escutia","Ejido","Huatabampo","Sonora"
"85255","Los Toltecas","Ejido","Huatabampo","Sonora"
"85255","Guadalupe Victoria","Ejido","Huatabampo","Sonora"
"85255","El Ranchito (Yujumary)","Ranchería","Huatabampo","Sonora"
"85255","Jubarebampo","Ranchería","Huatabampo","Sonora"
"85255","Lucía","Ranchería","Huatabampo","Sonora"
"85256","Francisco Sarabia","Ejido","Huatabampo","Sonora"
"85256","Sonora Sinaloa (Bamocha)","Ejido","Huatabampo","Sonora"
"85256","Manuel Caudillo","Ejido","Huatabampo","Sonora"
"85256","24 de Febrero","Ejido","Huatabampo","Sonora"
"85256","Agropecuaria Villa Hermosa","Ranchería","Huatabampo","Sonora"
"85256","Cerrillos","Ranchería","Huatabampo","Sonora"
"85256","Emiliano Zapata Dos","Ranchería","Huatabampo","Sonora"
"85256","María Emma","Ranchería","Huatabampo","Sonora"
"85256","Masobampo","Ranchería","Huatabampo","Sonora"
"85256","Porcina Soles","Ranchería","Huatabampo","Sonora"
"85257","Juan de la Barrera","Ejido","Huatabampo","Sonora"
"85257","Totoliboqui","Ejido","Huatabampo","Sonora"
"85257","El Palomo","Ranchería","Huatabampo","Sonora"
"85257","Fuerte Mayo [Acuícola]","Ranchería","Huatabampo","Sonora"
"85257","Las Águilas","Ranchería","Huatabampo","Sonora"
"85257","Navopatía","Ranchería","Huatabampo","Sonora"
"85257","Playa los Baños","Ranchería","Huatabampo","Sonora"
"85258","Agiabampo Uno","Ejido","Huatabampo","Sonora"
"85258","Álvaro Obregón","Ejido","Huatabampo","Sonora"
"85258","Melchor Ocampo","Ejido","Huatabampo","Sonora"
"85258","Plutarco Elías Calles","Ejido","Huatabampo","Sonora"
"85258","Acuícola Clej","Granja","Huatabampo","Sonora"
"85258","Área Comercial los Toltecas","Ranchería","Huatabampo","Sonora"
"85258","El Nacapul","Ejido","Huatabampo","Sonora"
"85258","Lucio Blanco","Ranchería","Huatabampo","Sonora"
"85258","Bamocha","Rancho","Huatabampo","Sonora"
"85259","Venustiano Carranza","Ejido","Huatabampo","Sonora"
"85259","Agiabampo Dos","Ejido","Huatabampo","Sonora"
"85259","Don Gerardo Alamea","Paraje","Huatabampo","Sonora"
"85259","Emiliano Zapata Uno","Ejido","Huatabampo","Sonora"
"85259","Agiabampo Dos (El Cuadrado)","Ranchería","Huatabampo","Sonora"
"85259","Agiabampo Número Dos (El Campito)","Ejido","Huatabampo","Sonora"
"85259","Emiliano Zapata","Ranchería","Huatabampo","Sonora"
"85259","Estación Don","Ranchería","Huatabampo","Sonora"
"85259","Estación Fitopecuaria","Ranchería","Huatabampo","Sonora"
"85259","Insurgentes de Pueblo Yaqui","Colonia","Huatabampo","Sonora"
"85259","La Panchita [Restaurante]","Ranchería","Huatabampo","Sonora"
"85259","Mayo Fuerte","Ejido","Huatabampo","Sonora"
"85259","Porcina Carranza","Ranchería","Huatabampo","Sonora"
"85259","Torocobampo","Ejido","Huatabampo","Sonora"
"85260","Gardenias","Colonia","Bácum","Sonora"
"85260","Nueva Creación","Colonia","Bácum","Sonora"
"85260","Santa Rosa","Colonia","Bácum","Sonora"
"85260","Tu Casa Bácum","Colonia","Bácum","Sonora"
"85260","VIVAH Bácum","Fraccionamiento","Bácum","Sonora"
"85260","Bácum","Pueblo","Bácum","Sonora"
"85260","Sepúlveda","Rancho","Bácum","Sonora"
"85265","Rosario Osuna","Colonia","Bácum","Sonora"
"85265","VIVAH San José de Bácum","Colonia","Bácum","Sonora"
"85265","La Cooperativa","Ranchería","Bácum","Sonora"
"85265","San José de Bácum Centro","Pueblo","Bácum","Sonora"
"85265","La Escuelita (La Cooperativa)","Ranchería","Bácum","Sonora"
"85268","Manuel Solís","Ranchería","Bácum","Sonora"
"85268","Santa Teresa","Ejido","Bácum","Sonora"
"85268","Campo Aurora (Aurora)","Ranchería","Bácum","Sonora"
"85270","Diana Laura Riojas","Colonia","Bácum","Sonora"
"85270","Félix Barra García","Colonia","Bácum","Sonora"
"85270","Loma Blanca","Colonia","Bácum","Sonora"
"85270","Luis Donaldo Colosio","Colonia","Bácum","Sonora"
"85270","Pueblo Nuevo","Colonia","Bácum","Sonora"
"85270","VIVAH Francisco Javier Mina","Colonia","Bácum","Sonora"
"85270","Francisco Javier Mina (Campo 60)","Pueblo","Bácum","Sonora"
"85275","Pablo Borquez (Seis y Nueve)","Rancho","Bácum","Sonora"
"85275","Cortines","Ejido","Bácum","Sonora"
"85275","El Juvani","Ejido","Bácum","Sonora"
"85275","Miguel Alemán (La Noria)","Ejido","Bácum","Sonora"
"85275","Primero de Mayo (Campo 77)","Ejido","Bácum","Sonora"
"85275","Independencia (Campo 104)","Ejido","Bácum","Sonora"
"85275","La Ocho","Ranchería","Bácum","Sonora"
"85276","Loma de Bácum","Ranchería","Bácum","Sonora"
"85276","Bataconcica (Museo Chopocuni)","Ranchería","Bácum","Sonora"
"85276","La Bomba (Juan Maldonado Tetabiate)","Ranchería","Bácum","Sonora"
"85276","Chucari","Ranchería","Bácum","Sonora"
"85276","Jori","Ranchería","Bácum","Sonora"
"85276","La Caída","Ranchería","Bácum","Sonora"
"85276","La Miseria (Loma Chiquitita)","Ranchería","Bácum","Sonora"
"85277","La Tina","Ranchería","Bácum","Sonora"
"85277","Atotonilco","Ejido","Bácum","Sonora"
"85277","Villa Guadalupe","Ejido","Bácum","Sonora"
"85277","San José","Ranchería","Bácum","Sonora"
"85278","Agua Caliente","Ranchería","Bácum","Sonora"
"85280","13 de Octubre","Colonia","Etchojoa","Sonora"
"85280","14 de Febrero","Colonia","Etchojoa","Sonora"
"85280","Armando López Nogales","Colonia","Etchojoa","Sonora"
"85280","Beltrones","Colonia","Etchojoa","Sonora"
"85280","El Crucero","Colonia","Etchojoa","Sonora"
"85280","El Jito","Colonia","Etchojoa","Sonora"
"85280","El Panteón","Colonia","Etchojoa","Sonora"
"85280","El Rastro","Colonia","Etchojoa","Sonora"
"85280","Independiente","Colonia","Etchojoa","Sonora"
"85280","Laura Alicia Frías de López Nogales","Colonia","Etchojoa","Sonora"
"85280","Leobardo Ibarra Gandara","Colonia","Etchojoa","Sonora"
"85280","Nueva Reubicación","Colonia","Etchojoa","Sonora"
"85280","Nueva Tosalicarit","Colonia","Etchojoa","Sonora"
"85280","Obrera","Colonia","Etchojoa","Sonora"
"85280","Olegario Carrillo","Colonia","Etchojoa","Sonora"
"85280","Pueblo Viejo","Colonia","Etchojoa","Sonora"
"85280","Solidaridad","Colonia","Etchojoa","Sonora"
"85280","Nueva Esperanza","Colonia","Etchojoa","Sonora"
"85280","Salvador Valenzuela","Colonia","Etchojoa","Sonora"
"85280","Etchojoa","Pueblo","Etchojoa","Sonora"
"85280","Luis Donaldo Colosio","Fraccionamiento","Etchojoa","Sonora"
"85280","19 de Julio","Colonia","Etchojoa","Sonora"
"85280","Progresista","Colonia","Etchojoa","Sonora"
"85283","Abelino Fernández","Ranchería","Etchojoa","Sonora"
"85283","Guaytana","Ranchería","Etchojoa","Sonora"
"85283","Lázaro Cárdenas (Mayojusálit)","Ejido","Etchojoa","Sonora"
"85283","Las Boras","Rancho","Etchojoa","Sonora"
"85283","Agustín Melgar","Ejido","Etchojoa","Sonora"
"85283","Bacame Nuevo","Colonia","Etchojoa","Sonora"
"85283","Familia Acosta Ruiz","Ranchería","Etchojoa","Sonora"
"85283","Iniciación Número 2","Granja","Etchojoa","Sonora"
"85283","Enrique Cambustón Litera","Ejido","Etchojoa","Sonora"
"85283","Joel Navarro Montoya","Ranchería","Etchojoa","Sonora"
"85283","Los Rodríguez","Ranchería","Etchojoa","Sonora"
"85283","Familia Ruiz Tapia","Ranchería","Etchojoa","Sonora"
"85283","Genovevo de la O","Ejido","Etchojoa","Sonora"
"85283","Los Laureles","Ranchería","Etchojoa","Sonora"
"85283","Santo Tomás","Rancho","Etchojoa","Sonora"
"85283","Campo de los Fuertes","Ejido","Etchojoa","Sonora"
"85283","Santa Fe","Ranchería","Etchojoa","Sonora"
"85283","San Jorge","Granja","Etchojoa","Sonora"
"85283","Aurora","Granja","Etchojoa","Sonora"
"85283","Bretaña","Granja","Etchojoa","Sonora"
"85283","Lázaro Cárdenas","Ejido","Etchojoa","Sonora"
"85283","Don Cirilo","Ranchería","Etchojoa","Sonora"
"85283","Casa del Sanjero","Ranchería","Etchojoa","Sonora"
"85283","Bachoco el Alto","Ranchería","Etchojoa","Sonora"
"85283","Siete Leguas","Ejido","Etchojoa","Sonora"
"85283","Bacame [Crianza]","Ranchería","Etchojoa","Sonora"
"85283","Esperancita 14","Granja","Etchojoa","Sonora"
"85283","25 de Junio","Ranchería","Etchojoa","Sonora"
"85283","Campo Astiazarán","Ejido","Etchojoa","Sonora"
"85284","El Retiro Viejo","Rancho","Etchojoa","Sonora"
"85284","El Campito (Campo Número Tres)","Hacienda","Etchojoa","Sonora"
"85284","España (Campo Número Uno)","Ranchería","Etchojoa","Sonora"
"85284","Bacajaquía","Ranchería","Etchojoa","Sonora"
"85284","Bayajorit","Ejido","Etchojoa","Sonora"
"85284","Buaysiacobe","Colonia","Etchojoa","Sonora"
"85284","El Retirito","Ranchería","Etchojoa","Sonora"
"85284","El Salitral","Colonia","Etchojoa","Sonora"
"85284","Huiroachaca","Ranchería","Etchojoa","Sonora"
"85284","El Rodeo","Rancho","Etchojoa","Sonora"
"85284","El Juchica","Ranchería","Etchojoa","Sonora"
"85284","Aquichivo","Ranchería","Etchojoa","Sonora"
"85284","Campo Rochín","Ejido","Etchojoa","Sonora"
"85284","Campo Marcos Aguilera","Ejido","Etchojoa","Sonora"
"85284","Tacirocome","Ranchería","Etchojoa","Sonora"
"85284","El Nuevo Retiro","Ranchería","Etchojoa","Sonora"
"85284","Campos los Yoyomos","Ranchería","Etchojoa","Sonora"
"85284","Los Dátiles","Ranchería","Etchojoa","Sonora"
"85284","Rosas (Ojai)","Ranchería","Etchojoa","Sonora"
"85284","El Vivero","Ranchería","Etchojoa","Sonora"
"85284","Dos Arbolitos","Ranchería","Etchojoa","Sonora"
"85284","El Tapón","Ranchería","Etchojoa","Sonora"
"85285","Aquisahuali","Ranchería","Etchojoa","Sonora"
"85285","El Chapote","Ranchería","Etchojoa","Sonora"
"85285","Puente Roto (La Treinta y Dos)","Ranchería","Etchojoa","Sonora"
"85285","Sicome","Granja","Etchojoa","Sonora"
"85285","Campo León","Hacienda","Etchojoa","Sonora"
"85285","Tejabanes Viejos","Colonia","Etchojoa","Sonora"
"85285","Aquichopo","Ranchería","Etchojoa","Sonora"
"85285","El Baburo","Rancho","Etchojoa","Sonora"
"85285","Bacame Viejo","Hacienda","Etchojoa","Sonora"
"85285","El Centenario","Ranchería","Etchojoa","Sonora"
"85285","Jitonhueca","Ranchería","Etchojoa","Sonora"
"85285","Burabampo","Ranchería","Etchojoa","Sonora"
"85285","Chucarit","Ranchería","Etchojoa","Sonora"
"85285","El Quinto","Equipamiento","Etchojoa","Sonora"
"85285","Navolato","Barrio","Etchojoa","Sonora"
"85285","San Pedro Nuevo","Pueblo","Etchojoa","Sonora"
"85285","San Pedro Viejo","Pueblo","Etchojoa","Sonora"
"85285","Gildardo Morales Soto","Ranchería","Etchojoa","Sonora"
"85285","Mocochopo (Yemovari)","Ranchería","Etchojoa","Sonora"
"85285","Yemobari","Ranchería","Etchojoa","Sonora"
"85285","Santa Bárbara","Ranchería","Etchojoa","Sonora"
"85285","Campo Peraza","Ranchería","Etchojoa","Sonora"
"85285","Barrio Pacheco","Ranchería","Etchojoa","Sonora"
"85285","Nacozari","Colonia","Etchojoa","Sonora"
"85285","El Mezquital de Burabampo","Ranchería","Etchojoa","Sonora"
"85285","Campo Número 18","Ejido","Etchojoa","Sonora"
"85285","Campo Número 13","Ranchería","Etchojoa","Sonora"
"85285","La Herradura","Ranchería","Etchojoa","Sonora"
"85285","Macochín","Ranchería","Etchojoa","Sonora"
"85285","El Quinto Viejo (El Culebrón)","Ranchería","Etchojoa","Sonora"
"85285","Casa Blanca","Ranchería","Etchojoa","Sonora"
"85285","San Fernando","Granja","Etchojoa","Sonora"
"85285","Campo de Santini","Ejido","Etchojoa","Sonora"
"85285","Marcela","Granja","Etchojoa","Sonora"
"85285","Gloria Elena","Granja","Etchojoa","Sonora"
"85286","Agropecuaria Bainorillo","Granja","Etchojoa","Sonora"
"85286","Campo Catorce","Ranchería","Etchojoa","Sonora"
"85286","Plan Oriente","Ejido","Etchojoa","Sonora"
"85286","Mochipaco Nuevo","Ejido","Etchojoa","Sonora"
"85286","Sebampo","Rancho","Etchojoa","Sonora"
"85286","Mochipaco","Colonia","Etchojoa","Sonora"
"85286","La Vasconia (Del Apellido Vasco)","Ejido","Etchojoa","Sonora"
"85286","Baynorillo","Ranchería","Etchojoa","Sonora"
"85286","Mabejaqui","Colonia","Etchojoa","Sonora"
"85286","Las Playitas","Ranchería","Etchojoa","Sonora"
"85286","Talamante (Colonia Talamante)","Ranchería","Etchojoa","Sonora"
"85286","Campo de Abelino Fernández","Ejido","Etchojoa","Sonora"
"85286","Jorge Larraguivel","Ranchería","Etchojoa","Sonora"
"85286","Kilómetro Diecisiete (Sicome Norte)","Ranchería","Etchojoa","Sonora"
"85286","De Humberto Gutiérrez","Granja","Etchojoa","Sonora"
"85286","La Casa Verde","Ranchería","Etchojoa","Sonora"
"85286","Campo Bárcenas Barrial","Ejido","Etchojoa","Sonora"
"85286","Joconabampo","Ranchería","Etchojoa","Sonora"
"85286","Guayabitas (La Sábila)","Ranchería","Etchojoa","Sonora"
"85286","Soto (Caurará)","Colonia","Etchojoa","Sonora"
"85286","El Tanque (El Tanque Colorado)","Ranchería","Etchojoa","Sonora"
"85286","Porcícola Pilarica","Ranchería","Etchojoa","Sonora"
"85286","Rosas Rochín","Ranchería","Etchojoa","Sonora"
"85286","La Trinidad","Ranchería","Etchojoa","Sonora"
"85286","Cañedo","Ranchería","Etchojoa","Sonora"
"85286","Sebampo (Roberto Rosas)","Ranchería","Etchojoa","Sonora"
"85286","Eduardo Parra","Ranchería","Etchojoa","Sonora"
"85286","El Chori (El Choya)","Ranchería","Etchojoa","Sonora"
"85286","San Martín (Ramón Martínez Rosas)","Ranchería","Etchojoa","Sonora"
"85286","Campo Canario (Ingeniero José Almada)","Ranchería","Etchojoa","Sonora"
"85286","Pilarica","Ranchería","Etchojoa","Sonora"
"85286","Caurajaqui","Ranchería","Etchojoa","Sonora"
"85286","Puente Chueco","Ranchería","Etchojoa","Sonora"
"85286","Kilómetro Veinte (El Uno)","Ejido","Etchojoa","Sonora"
"85287","El Comparto","Colonia","Etchojoa","Sonora"
"85287","Barraza","Colonia","Etchojoa","Sonora"
"85287","El Alhuate","Colonia","Etchojoa","Sonora"
"85287","El Panteón","Colonia","Etchojoa","Sonora"
"85287","El Rastro","Colonia","Etchojoa","Sonora"
"85287","El Resbalón","Colonia","Etchojoa","Sonora"
"85287","El Rincón","Barrio","Etchojoa","Sonora"
"85287","El Sifón","Colonia","Etchojoa","Sonora"
"85287","Luis Donaldo Colosio","Colonia","Etchojoa","Sonora"
"85287","San Ángel","Colonia","Etchojoa","Sonora"
"85287","Invasión las Guayabas","Ranchería","Etchojoa","Sonora"
"85287","El Caimanero","Rancho","Etchojoa","Sonora"
